"id","title","published_at","url","description","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"9H6pchWDEGg","【日本CM】刀劍神域外傳 GGO 動畫重拍成真人版廣告保證你爆笑！","2018-06-25 17:36:42 UTC","https://www.youtube.com/watch?v=9H6pchWDEGg","刀劍神域外傳 Gun Gale Online Blu-ray & DVD Vol.1 發售真人版CM（エスパー伊東版） + 動畫原版

【日本廣告】今天來點特別的，《刀劍神域外傳 Gun Gale Online》是我本季三甲推薦的動畫，最近推出影碟版，把原作動畫中主角「粉紅惡魔」小蓮躲在行李箱高速秒殺專業團隊的一幕拍成真人版，但我保證你一看就感驚訝！為照顧沒看過該動畫的朋友，我把原版和真人版的影片剪輯在一起，來爆笑吧！

官方網站：http://gungale-online.net/
上週排行（山田孝之、嵐、石原里美、竹內結子）：http://bit.ly/jpcm-2018wk25","59","UCe2TUbC0Q49y9mxNw4lGAtQ","劍心放送 KenshinTV","https://www.youtube.com/channel/UCe2TUbC0Q49y9mxNw4lGAtQ","劍心的YouTube頻道，主打日本廣告、電影、劇集、藝能等影片，重點為影片進行中文化，讓大家更能投入，歡迎愛好者訂閱。

「劍心日劇廣告娛樂情報」Facebook 專頁：https://www.facebook.com/KenshinFB
「劍心‧回憶」日系博客：http://kenshin.hk","0"
"4vltYxKo44Y","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー","2018-06-25 08:11:32 UTC","https://www.youtube.com/watch?v=4vltYxKo44Y","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー 
------------------------- 
「坂道合同新規メンバー募集オーディション」個人まとめ編より。 “坂道グループ”こと乃木坂46、欅坂46、けやき坂46の新規メンバーを募集する「坂道合同新規メンバー募集オーディション」の第2弾CMが完成した。7月9日17:00まで応募を受け付けている「坂道合同新規メンバー募集オーディション」。CM第1弾では白石麻衣（乃木坂46）編、西野七瀬（乃木坂46）編、平手友梨奈（欅坂46）編、佐々木美玲（けや... 
------------------------- 
Subscribe US Now: https://www.youtube.com/channel/UCySdclFC7PguBvTSDJXf7rg?sub_confirmation=1 
------------------------- 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/) 
Very excited to partner with other electronic newspaper pages. 
Please send me an email: connordavison8836@gmail.com 
------------------------- 
Thanks For Watching ! 
------------------------- 
New model of Toyota Crown: https://www.youtube.com/watch?v=oyI66rjTFoc 
Subscribe Now: https://www.youtube.com/channel/UCeeGK-wh-Pvp3BXHTvdQy9w?sub_confirmation=1","0","UCySdclFC7PguBvTSDJXf7rg","ホットニュース","https://www.youtube.com/channel/UCySdclFC7PguBvTSDJXf7rg","","0"
"xU1wP_sKeNA","アンシェルデマリアージュ　15秒CM","2018-06-25 01:05:16 UTC","https://www.youtube.com/watch?v=xU1wP_sKeNA","アンシェルデマリアージュ　15秒CM","0","UCiTHuRl3OvIgvv2NLiYtXvw","アンシェルデマリアージュ","https://www.youtube.com/channel/UCiTHuRl3OvIgvv2NLiYtXvw","","0"
"VtdAPzJqaJw","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー","2018-06-24 13:52:23 UTC","https://www.youtube.com/watch?v=VtdAPzJqaJw","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー 
 
「坂道合同新規メンバー募集オーディション」個人まとめ編より。 “坂道グループ”こと乃木坂46、欅坂46、けやき坂46の新規メンバーを募集する「坂道合同新規メンバー募集オーディション」の第2弾CMが完成した。7月9日17:00まで応募を受け付けている「坂道合同新規メンバー募集オーディション」。CM第1弾では白石麻衣（乃木坂46）編、西野七瀬（乃木坂46）編、平手友梨奈（欅坂46）編、佐々木美玲（けや... 
---------------------------------------------- 
Source: https://natalie.mu/music/news/288090 
Videos can use content-based copyright law contains reasonable use Fair Use (https://www.youtube.com/yt/copyright/) 
Very excited to partner with other electronic newspaper pages. 
Please send me an email: nguyenkhang2345456456@gmail.com 
---------------------------------------------- 
Thanks For Watching ! 
------------------------------------ 
Hi everyone, 
Pregnancy is one of the most vital and delicate times in a woman's life.Therefore, it is more important than ever to eat a healthy diet.  
Maintaining a healthy diet during pregnancy is very important. Nutritious foods will help ensure the health of you and your baby.  
------------------------------ 
Please subscribe to your channel so you do not miss out on important tips: https://www.youtube.com/channel/UCeeGK-wh-Pvp3BXHTvdQy9w?sub_confirmation=1 
Blog: https://healthpregnanttips.blogspot.com/ 
5 Foods All Pregnant Women Need: https://youtu.be/diiZXxNsdgE 
17 Tips for a Healthy Pregnancy: https://youtu.be/GisXo8n02Po 
A Food Guide for Pregnant Women: https://youtu.be/ju1F-eDtO5o 
Feed Your Baby's Brain During Pregnancy: https://youtu.be/Qu3uhue3vdA 
--------------------------- 
Thanks For Watching !","0","UC_76zKwRjVLk9bBx_3DkWLw","NEWS TODAY","https://www.youtube.com/channel/UC_76zKwRjVLk9bBx_3DkWLw","","0"
"c8RBjZvLKeA","Google検索の歌!?【勝手にCMソング④】『Good Tool Google』【依頼 受付中！】","2018-06-24 13:32:07 UTC","https://www.youtube.com/watch?v=c8RBjZvLKeA","「Google検索」をテーマに勝手にCMソングを創りました！
※気に入ったらチャンネル登録よろしくです！ https://www.youtube.com/user/moonmusic20xx?sub_confirmation=1
・次作（「テーマ未定」）→ しばしお待ちを
（ニコニコ動画[niconico]ver.→ http://nico.ms/sm33417607 ）

2017年のグーグル検索画面の画像を一年分並べています！（抜けもありますのであしからず）
作詞・作曲・歌唱など諸々：hiro’

自分なりに、何か（商品など）のオリジナルCMソング動画を創り、
いつか企業様から依頼を戴けるまで頑張るぞ、という企画です！
（ご依頼はこちらまで→ info@moonmusicroom.com ）


■歌ものオリジナル曲集
https://www.youtube.com/playlist?list=PLTAZjxn02wBSLdrJi0V1-51Wi58sVfkJx

■歌ったり弾いたり語ったりの生放送・生配信（YouTubeのライブも最近やってます！）
 (ニコ生) http://urx.nu/hPUD
 (ツイキャス) http://urx.nu/hPDt

■ツイッター（フォローお気軽に◎）
http://twitter.com/_h_i_r_o_","5","UC5x7ubIH1LiIGA5mVCyrHCQ","hiro’ official channel / ヒロ公式チャンネル","https://www.youtube.com/channel/UC5x7ubIH1LiIGA5mVCyrHCQ","hiro'（ヒロ）が創った作品（主に音楽）を投稿していきます！

・オリジナル曲
→　代表曲「Stella」（ステラ）
・カバー曲（歌ってみた・演奏してみた）
→　代表曲「君の知らない物語」（supercell）、「ゴーゴー幽霊船」（米津玄師）、「残酷な天使のテーゼ」
・ボーカロイド（ボカロ）に歌ってもらったもの
などなど…

気に入った動画が見つかったら、チャンネル登録をお願いします！
生配信/生放送（ニコ生・ツイキャス・ラインライブ）・ブログ/ホームページ（アメブロ・オフィシャルウェブサイト）などもあります!!
ツイッターのフォローもお気軽に！

※全てリンク貼ってあります。


ありがとう。

hiro’
------------------------------------
This channel is mainly for me, hiro', to upload videos I made!

Original song, cover song, singing and instruments.

If you found a video you like, please check my live broadcast and blog.

Pleased to meet you!!

hiro’

------------------------------------
[検索用]
ヒロステラ　hirostella　hirosutera　ひろすてら","0"
"UKESiJi7Ob4","竹下景子・CM動画","2018-06-24 11:09:48 UTC","https://www.youtube.com/watch?v=UKESiJi7Ob4","","0","UCSsc-uyBhTEckVoQ4kaSXPg","谷川ゆり","https://www.youtube.com/channel/UCSsc-uyBhTEckVoQ4kaSXPg","","0"
"C7WcX_G2ILU","B'z / LIVE-GYM 2017-2018 ""LIVE DINOSAUR""【CM 30sec.】","2018-06-24 09:18:44 UTC","https://www.youtube.com/watch?v=C7WcX_G2ILU","7/4 Release.","184","UC1MDHLLm4zBxRiyueeqAHdA","Tofubeeen 2001","https://www.youtube.com/channel/UC1MDHLLm4zBxRiyueeqAHdA","B'zとTWICEが好き。tofubeeenとか言っときながらモモペン🍑","0"
"HO1VbQe2eVE","Hey!Say!JUMP LIVEDVD2013~2018＋SUMMARY2011 CM","2018-06-24 08:54:34 UTC","https://www.youtube.com/watch?v=HO1VbQe2eVE","Hey!Say!JUMP LIVEDVD 2013~2018(5年)と
SUMMARY2011です。

個人的にSUMMARY好きなので入れました💦笑

⚠︎全て同じ音量ではないので調節は自分でお願いします。すみません🙇‍♂️

・SUMMARY 2011 in DOME
・全国へJUMPツアー2013
・Hey! Say! JUMP LIVE TOUR 2014 smart
・Hey! Say! JUMP LIVE TOUR 2015 JUMPing CARnival
・Hey! Say! JUMP LIVE TOUR 2016 DEAR.
・Hey! Say! JUMP I/Oth Anniversary Tour 2017-2018","82","UC9t1DiwXLekoH8E_wUG_hrQ","やまみる","https://www.youtube.com/channel/UC9t1DiwXLekoH8E_wUG_hrQ","チャンネル登録ありがとうございます🙏
主にHey!Say!JUMPの動画の上げています。","0"
"nTcV9F77zWI","【キムタクcm】木村拓哉 そごう西武動画 ファン歓喜","2018-06-24 02:14:41 UTC","https://www.youtube.com/watch?v=nTcV9F77zWI","","53","UCJ3Gtye8kzQUqbSxEgtcLYw","テレビ応援","https://www.youtube.com/channel/UCJ3Gtye8kzQUqbSxEgtcLYw","","0"
"qVyyd3VqzP0","【HD】乃木坂46 CM マウスバンド「ピッタリでチュウ」","2018-06-24 00:04:21 UTC","https://www.youtube.com/watch?v=qVyyd3VqzP0","マウスバンド「ピッタリでチュウ」編・・2018/06　15s
　　マウスコンピューター

- ピッタリでチュウ編 の on air版 です。
- 尚、今回ベース担当(Ba)が、生駒 → 堀になりました。

CM出演：
　マウスバンド
　　生田絵梨花(Key)/ 堀未央奈(Ba)/ 齋藤飛鳥(Drs)/
　　白石麻衣(Gt)/ 西野七瀬(Gt)
　コーラス(Chor)
　　3期生：大園桃子/ 久保史緒里/ 山下美月/ 与田祐希


－－－
By tender448k (tender484k)　
・Main -- https://www.youtube.com/user/tender448k
・⊿46 -- https://www.youtube.com/c/tender484k","10","UCPmQ2K9pKlot4uRvwEW-LFA","tender484k","https://www.youtube.com/channel/UCPmQ2K9pKlot4uRvwEW-LFA","⊿46グループのCMコレクション チャンネルです。[46's CM Features]
メンバ出演CMやSingle曲を使ったCMなどをご紹介。
☆【HD】1080pの「高精細」動画を公開してます。
☆ オリジナルより「高彩色/高音質」にColor/Soundをエンハンスしていたりします。
[ ⊿46 / By tender484k ]

i.e.
[⊿46:Team of the SLOPE , □48:Team of the STAGE]
 ⊿:This triangle is the symbol for upslope. It means growing-up.
 □:This square is the symbol for stage. It means theater.
(なので、坂組と板組かと...)","0"
"jC4cpKphKUg","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー","2018-06-23 17:35:22 UTC","https://www.youtube.com/watch?v=jC4cpKphKUg","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー 
「坂道合同新規メンバー募集オーディション」個人まとめ編より。 “坂道グループ”こと乃木坂46、欅坂46、けやき坂46の新規メンバーを募集する「坂道合同新規メンバー募集オーディション」の第2弾CMが完成...","0","UC3azfi8qnHOOtCbdrN33vYQ","Hoy Noticias TV","https://www.youtube.com/channel/UC3azfi8qnHOOtCbdrN33vYQ","","0"
"3gZk9oyJy0U","2018.6.30 ふっかちゃんバースディぱーちぃ  アマチアス予告CM","2018-06-23 13:10:02 UTC","https://www.youtube.com/watch?v=3gZk9oyJy0U","2018年6月30日10:00～16:00 深谷ビッグタートルで行われる
「ふっかちゃんバースディぱーちぃ」イベントの告知です。
ステージイベントに「アマチアス」メンバーの池田祐子＆シューマッハ（五味侑也・中村竜太郎）が初参戦！！
入場無料！ゆるキャラ多数！楽しい企画満載！
ライブあり！特典多数！　詳しくは・・・
「ふっかちゃんバースディぱーちぃ2018」で検索！　
※アマチアスは13:20からのお誕生日セレモニーに登場！！
さあ！みんなで楽しもうぜい！！
おネギしま～す！！！(^O^)","6","UCuH7P6l6cg13hHhmxGwKiQg","アマチアス","https://www.youtube.com/channel/UCuH7P6l6cg13hHhmxGwKiQg","アマチアスAMATIAS埼玉エリア情報を、AbemaTVFRESH!にて生配信する視聴者参加型番組　ご当地バラエティ番組　
パンダスタジオさいたまより配信中　　 
協賛・スポンサー募集中 8月8日19時よりリニューアル配信！毎週第一第三火曜日19時より　
出演　池田祐子　五味侑也　中村竜太郎
埼玉（SAITAMA）を逆から読んで→アマチアス（AMATIAS）
Abema TV FRESH! アマチアスオフィシャルチャンネル
https://amebafresh.tv/amatias
http://www.amatiastv.com","0"
"2EkgMRBPdHk","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー","2018-06-23 12:28:05 UTC","https://www.youtube.com/watch?v=2EkgMRBPdHk","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー 
「坂道合同新規メンバー募集オーディション」個人まとめ編より。 “坂道グループ”こと乃木坂46、欅坂46、けやき坂46の新規メンバーを募集する「坂道合同新規メンバー募集オーディション」の第2弾CMが完成した。7月9日17:00まで応募を受け付けている「坂道合同新規メンバー募集オーディション」。CM第1弾では白石麻衣（乃木坂46）編、西野七瀬（乃木坂46）編、平手友梨奈（欅坂46）編、佐々木美玲（けや... 
https://natalie.mu/music/news/288090","0","UCh_s3XheQ6VDbpT8ozDPYVw","一般的なニュース 一般的なニュース","https://www.youtube.com/channel/UCh_s3XheQ6VDbpT8ozDPYVw","一般的なエンターテイメントニュース","0"
"bDiDC8NnX3U","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー","2018-06-23 12:11:45 UTC","https://www.youtube.com/watch?v=bDiDC8NnX3U","坂道合同オーディション新CMに齋藤飛鳥、菅井友香、長濱ねる、小坂菜緒（動画あり） - 音楽ナタリー 
「坂道合同新規メンバー募集オーディション」個人まとめ編より。 “坂道グループ”こと乃木坂46、欅坂46、けやき坂46の新規メンバーを募集する「坂道合同新規メンバー募集オーディション」の第2弾CMが完成...","0","UC3azfi8qnHOOtCbdrN33vYQ","Hoy Noticias TV","https://www.youtube.com/channel/UC3azfi8qnHOOtCbdrN33vYQ","","0"
