"id","title","published_at","url","description","view_count","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"5_R6vBoC3PE","【キヨ レトルト 牛沢 ガッチマン フジ】LEVEL.4大発表特番 CM振りまとめ","2018-06-02 16:04:33 UTC","https://www.youtube.com/watch?v=5_R6vBoC3PE",,37739,514,"UC0qzjpPWZ3ycIRfKsnSrbpw","fu ru","https://www.youtube.com/channel/UC0qzjpPWZ3ycIRfKsnSrbpw",,1
"ayyVfyJdbNs","エン転職CM「総合満足度No.1」篇","2018-06-01 00:33:45 UTC","https://www.youtube.com/watch?v=ayyVfyJdbNs","「総合満足度No.1」獲得記念！松岡茉優さん＆バカリズムさん出演の「エン転職」CM最新作です。

「エン転職」は2018年オリコン顧客満足度ランキング 転職サイト第1位を獲得！エン担当者の独自取材に基づく正直・詳細な求人情報、社員や元社員のクチコミなどを通じ、活躍できる会社や仕事との出会いをサポートします。",405706,,"UC0WGQ1JXOeEMozYrwubCEkw","エン転職","https://www.youtube.com/channel/UC0WGQ1JXOeEMozYrwubCEkw",,0
"0gSJ8mat6-s","野沢雅子さんナレーションによる【はま寿司大とろ祭りＣＭ】（6/14～6/24）","2018-06-13 23:28:31 UTC","https://www.youtube.com/watch?v=0gSJ8mat6-s","いつも有難うございます♪
2018年6月14日（木）～6月24日（日）の期間中、大とろがなんと一皿100円+税！平日は驚愕の90円+税！！
皆さまのご来店、こころよりお待ちしております。

※一部店舗では平日90円キャンペーンは実施しておりません。",22504,109,"UC0WQ_s5ngQiBj475No1ZpmQ","【公式】はま寿司","https://www.youtube.com/channel/UC0WQ_s5ngQiBj475No1ZpmQ",,0
"TW0gnmWaIA4","「紅の空に」篇","2018-06-26 01:00:02 UTC","https://www.youtube.com/watch?v=TW0gnmWaIA4","夕暮れの港で熱唱する高畑記者。
紅色の空に向かい、叫び歌うのはあの名曲・・・

高畑記者の歌唱力は必聴です。",2711909,,"UC1MZ9XvYFOU8s9ORxWoZ8Gw","docomoOfficial","https://www.youtube.com/channel/UC1MZ9XvYFOU8s9ORxWoZ8Gw","NTTドコモ 公式YouTubeチャンネルです。

発表会の映像やテレビCMを中心にご紹介します。",0
"fZ0YNSalQMM","MAGIAGIA CM","2018-06-28 02:30:31 UTC","https://www.youtube.com/watch?v=fZ0YNSalQMM","【マギアギア】＠新宿シアターモリエール
https://www.confetti-web.com/magiagia/

巨大な世界樹が聳える幻想世界･･･
突如現れた魔王の炎が世界樹を焼き人々は絶望し恐怖した
伝説の黒と白の魔法使いは魔王討伐に立ち上がる―はずだった!?

萬腹企画の新作は現実世界に現れた魔法使いたちが巻き起こす魔法と科学の物語!!

『教えてやるよ･･･これが魔法の正体さ！』

＊タイムテーブル(一部Wキャスト)
M『MOON』 S『SUN』
7月
4日(水)19:00M
5日(木)19:00S
6日(金)13:00S/18:30M
7日(土)13:00M/18:30S
8日(日)12:00S/15:30M

＊Wキャスト詳細
※シングル(両チーム出演)
伊藤佳織
若松春奈
平塚千瑛
谷松香苗
谷沢龍馬
財前優一
原彩弓
松久みのり
環みほ
西部さやか
渡邊晴樹
市川大貴
藤田由美子
ヲサダコージ
平康臣

『MOON』キャスト
大橋頼
田中りょう
小川晴康
折笠秀幸
平野晋助
城市遼
谷田川マリコ
伊織ジュンヤ

『SUN』キャスト
さとうしのぶ
丸山彩智恵
深野賢一
イシケン
近藤大稀
相蘇晃
宮河里奈
神田寛太",96,4,"UC1w6C2l57ljhrgbHnEdWqEQ","萬腹企画","https://www.youtube.com/channel/UC1w6C2l57ljhrgbHnEdWqEQ",,1
"H8uGkr9LZlY","Entrada de CM Punk en UFC 225","2018-06-10 03:08:10 UTC","https://www.youtube.com/watch?v=H8uGkr9LZlY","Mira la entrada de cm punk ex luchador de WWE en su segunda pelea en la UFC ¡¡",683139,4978,"UC26WBVdaO34uYgSY1f2xKxw","ReverieLW","https://www.youtube.com/channel/UC26WBVdaO34uYgSY1f2xKxw","NOTICIAS,PRIMICIAS,VIDEOS Y MUCHO MAS SOBRE LO QUE NOS APASIONA..
EL MUNDO DE LA WWE",1
"PA6R8q9rHIU","プライムリッチCM曲「ラスト・ダンスは私に」15秒と30秒の曲を繋げてみた（寺尾聰）Primerich","2018-06-10 11:21:06 UTC","https://www.youtube.com/watch?v=PA6R8q9rHIU","ビールが大好きで、松下奈緒さんが美味しそうにプライムリッチを飲んでいる姿を見ると喉が乾きます。
CM曲では、寺尾聰さんが「ラスト・ダンスは私に」を歌っています。CDが欲しくて探したのですが、まだ無いようですね。
１５秒verと３０秒verの曲を繋げて１フレーズにして見ました。

ダンディーな歌に聞き惚れてしまいます。音源化希望しています。

追記
アサヒグループ公式チャンネル様から動画が追加されていました！！
「ラスト・ダンスは私に」のワンフレーズが聞けます！！
やはり寺尾聰さんの歌声は素敵です！

プライムリッチ WEB用特別ムービー 松下奈緒https://www.youtube.com/watch?v=5TEgUtSyPrk&t=6s",5402,48,"UC29IAACEGkGOVpE2sROXkwA","tikai ch","https://www.youtube.com/channel/UC29IAACEGkGOVpE2sROXkwA",,1
"SOkC-x4eUOA","CM：栄光ゼミナール のびしろガール 15秒／田中芽衣、？","2018-06-02 15:27:03 UTC","https://www.youtube.com/watch?v=SOkC-x4eUOA","20180530
「待って、全然わかんない。♪のびしろがあるのびしろがあるのびしろガール。せんせい、OK任せて、♪のびしろがあるのびしろがあるのびしろガール。こうだ、そうだ、栄光の個別ー、ビサビ、授業体験来てね。」",53831,292,"UC2kBhvPpCmg8fSe2QAcZv_g","雨宮徹也","https://www.youtube.com/channel/UC2kBhvPpCmg8fSe2QAcZv_g","・好きなCM。
・なかなか参考になる「テレビ寺子屋」。本家がアップしてくれないので。
・その他。",1
"M6z5mILcsgc","『STEINS;GATE ELITE』×『LOST SONG』コラボCM","2018-06-28 02:30:42 UTC","https://www.youtube.com/watch?v=M6z5mILcsgc","TVアニメ『LOST SONG』が早くも再放送決定！今回のコラボCMでは、志倉千代丸（MAGES.）原作のゲーム『STEINS;GATE ELITE』のキャラクターで、“スーパーハカー”の異名を持つダル（橋田至／CV.関智一）が、ヌーナシア文字の解読に挑戦し…？

既に物語をご覧になった方も、初見の方も、この再放送の機会を是非お見逃しなく！

【TVアニメ『LOST SONG』】
TOKYO MX：2018年7月6日（金）より毎週金曜26:10～再放送
Netflix：全12話配信中",161769,96,"UC2kux3ZcA0BCncbE9P_xW9A","MAGES.ANIME","https://www.youtube.com/channel/UC2kux3ZcA0BCncbE9P_xW9A",,0
"7joPCIDnNgw","【2019/2/11開催】イベント『LOST SONG～星歌祭～』告知CM","2018-06-27 13:00:01 UTC","https://www.youtube.com/watch?v=7joPCIDnNgw","＜イベント『LOST SONG～星歌祭～』詳細＞
【日時】2019年2月11日（月・祝）
【会場】パシフィコ横浜 国立大ホール 
【出演】鈴木このみ、田村ゆかり、久野美咲、たかはし智秋、山下誠一郎、瀬戸麻沙美、芹澤優、茅野愛衣、鈴木裕斗
【作・演出】森田と純平監督（MAGES.）
【内容】TVアニメ『LOST SONG』に登場する歌や世界観をお楽しみいただけるイベント
【チケット】Blu-ray BOXに封入の「イベントチケット優先販売申込券（初回生産限定封入特典）」にてお申込いただけます。
※出演者は都合により変更となる可能性があります。

＜「LOST SONG Blu-ray BOX ～Full Orchestra～」＞
http://lost-song.com/bd/",7626,181,"UC2kux3ZcA0BCncbE9P_xW9A","MAGES.ANIME","https://www.youtube.com/channel/UC2kux3ZcA0BCncbE9P_xW9A",,0
"MxsDH6RL_kw","【政宗くんのリベンジ】""アメイジング""一迅社ＣＭエボリューション","2018-06-27 11:53:06 UTC","https://www.youtube.com/watch?v=MxsDH6RL_kw","『政宗くんのリベンジ』完結を記念して…Tiv先生のドローイング動画PVの新作を作りました!!!!!!!!!!
　
そして2018年6月27日、遂に最終回を迎える『政宗くんのリベンジ』をよろしくお願いいたします！",77636,2102,"UC2QDgMJWRQHEJYyVX3Rt08w","ichijinshaPV","https://www.youtube.com/channel/UC2QDgMJWRQHEJYyVX3Rt08w",,0
"H1_p1W5XWeo","【ヲタクに恋は難しい】一迅社ＣＭ劇場／第9回ディレクターズカットver.【～7/21限定配信】","2018-06-21 16:45:00 UTC","https://www.youtube.com/watch?v=H1_p1W5XWeo","一迅社ＣＭ劇場の最後は…これです。
　
このガヤっぽいのはテレビ版に実はありません。
ソレもコレも敢えて全部のせで…お届けします。
　
画はすべて、ふじた先生の描きおろしです！
弊社のＣＭのためにここまで協力いただき、誠にありがとうございます！
また、楽曲提供いただきましたsumikaさんに感謝いたします。
　
そして、全てのファンの応援が、本作をココまで導いてくれた事にスタッフ一同感謝申し上げます。
　
桃瀬成海（Cv:伊達朱里紗）
二藤宏嵩（Cv:伊東健人）
小柳花子（Cv:沢城みゆき）
樺倉太郎（Cv:杉田智和）
二藤尚哉（Cv:梶裕貴）
桜城光　（Cv:悠木碧）",67644,2987,"UC2QDgMJWRQHEJYyVX3Rt08w","ichijinshaPV","https://www.youtube.com/channel/UC2QDgMJWRQHEJYyVX3Rt08w",,0
"1yT8yhZ_BjA","ヨーロッパ企画20周年ツアー「サマータイムマシン・ブルース」「サマータイムマシン・ワンスモア」ＣＭ","2018-06-15 00:55:18 UTC","https://www.youtube.com/watch?v=1yT8yhZ_BjA","http://www.europe-kikaku.com

第37回公演「サマータイムマシン・ブルース」
出演：石田剛太　酒井善史　角田貴志　諏訪雅　土佐和成　中川晴樹　永野宗典　西村直子　本多力 ／ 早織
第38回公演「サマータイムマシン・ワンスモア」
出演：石田剛太　酒井善史　角田貴志　諏訪雅　土佐和成　中川晴樹　永野宗典　西村直子　本多力 ／ 藤谷理子　城築創　岡嶋秀昭　早織
 
栗東プレビュー公演　７/28(土)　栗東芸術文化会館さきら中ホール ●
京都公演　8/9(木)～8/12(日)　京都府立文化芸術会館
東京公演　8/17(金)～9/9(日)　本多劇場
大阪公演　9/12(水)～9/28(金)　ABCホール
愛媛公演　9/30(日)　西条市丹原文化会館 大ホール●
高知公演　10/2(火)　高知県立県民文化ホールグリーンホール ●
名古屋公演　10/4(木)　ウインクあいち 2階大ホール ●
広島公演　10/25(木)　アステールプラザ中ホール ●
福岡公演　10/27(土),10/28(日)　西鉄ホール
札幌公演　11/3(土)　道新ホール
横浜公演　11/10(土)　関内ホール
●印は「サマータイムマシン・ワンスモア」のみの上演",2827,46,"UC2TbJKsHgrYCbLxKBI8fpXQ","europekikakumovie","https://www.youtube.com/channel/UC2TbJKsHgrYCbLxKBI8fpXQ",,0
"cFmY2Vjpacw","Meeting held to discuss sidewalk requirement at C.M. Russell High School","2018-06-19 04:52:45 UTC","https://www.youtube.com/watch?v=cFmY2Vjpacw","The city of Great Falls is looking at requiring a sidewalk near C.M. Russell High School, but Great Falls Public Schools went before the Board of Adjustments this afternoon to request a change to that requirement.",91,0,"UC2ULCjBeItodhpq9RTW2LjQ","KRTV NEWS","https://www.youtube.com/channel/UC2ULCjBeItodhpq9RTW2LjQ","Providing news and information for Great Falls and north-central Montana.",1
"nGaEVPMuU0c","【高畑充希】cmで歌う紅が激ウマなのは理由があった！それは...","2018-06-26 13:02:37 UTC","https://www.youtube.com/watch?v=nGaEVPMuU0c","★チャンネル登録してね♪
https://www.youtube.com/channel/UC2ZEQa20KW5_uI5JQyoLjPA/videos?disable_polymer=1

★オススメ動画
「紅の空に」篇
https://youtu.be/TW0gnmWaIA4
高畑充希、X JAPAN「紅」熱唱CMが話題「歌唱力半端ない」「上手すぎる」
https://youtu.be/qb5NUCmnWEk
高畑充希「紅」熱唱に「まじ歌うま...」　ドコモCMで絶唱シャウト披露
https://youtu.be/dnxUAAK-SF0

映画『娼年』松坂桃季の裸にRaMu大興奮！
https://youtu.be/1EowpX8qzZA

夫婦の●ックス　どうやって始めてる？
https://youtu.be/Z0BhF4k_wk8

三浦大知 / Hang In There
https://youtu.be/HgRQW7B06G4
DIVE! / 三浦大知　2018.03.17
https://youtu.be/8FD6yb6hVag

辻希美　最新instagram story　20180106
https://youtu.be/Cc3bdKNYlEM
【炎上】辻希美、ブログにヤバイ現場が写りこむｗｗｗｗｗｗ（画像あり）
https://youtu.be/IzaP1-aKiEU

ダウンタウンDX 健太郎出演！
https://youtu.be/KUzcoYzHWF4
アシガール PV 若君様と唯
https://youtu.be/2Eb4SX8I9Qc
健太郎の若君様集め 番外編小平太集め by ashigirl アシガール
https://youtu.be/0NaEzJ32wgM
健太郎の若君様集め 若君様平成にキター!SP編by ashigirlアシガール
https://youtu.be/tqLUn5Fdiqs
健太郎の若君様集め！ もう一度 ㉘ by ashigirl アシガール
https://youtu.be/gzhWW7nO7Ps

”娼夫”松坂桃李をとりまくキャスト一斉発表＜娼年＞
https://youtu.be/l0KVS8vWgJY
松坂桃李、再び”娼夫”に　主演舞台「娼年」を映画化-モデルプレス-今日のニュース
https://youtu.be/dmy3Z2iTej8
松坂桃李と高岡早紀の舞台『娼年』。一糸まとわぬベッドシーンがヤバい!評論家まで興奮!! 裏情報スキャンダルTV芸能ゴシップ
https://youtu.be/WMA-0ITGTuQ
松坂桃李が“童貞”から1日半で“娼夫”へ、「娼年」の過酷な撮影を振り返る......
https://youtu.be/RJzCxcWrPf0

【衝撃】認知症の発症に年齢は関係ない！若年性認知症の真実。危ない１０の前兆と対処法
https://youtu.be/HVkB8lVF9XI
【衝撃】認知症には実は前兆があった！この症状が出たら要注意！！必ず見るべき７つのチェックポイント
https://youtu.be/sXgPIP_tq74
5-9. 糖尿病と足の病気【糖尿病3分間ラーニング】
https://youtu.be/wvVuZ5zq6Vs
【認知症テスト】もしかしたら認知症？ADHD？注意力が心配な人だけが挑戦する前頭葉機能テスト（TMT)
https://youtu.be/3FQ6M8baslM
認知症の妻との暮らしは宇宙人と暮らしているよう｜老老介護の夫と妻
 https://youtu.be/CgkNStwnHrs
【皇室ニュース】高円宮絢子さまご婚約 申し分のないお相手
https://youtu.be/qjhB75oHaU4
小室圭さん3年.米国留学!!【留学費用は…税金？】眞子さまとの結婚は…破談？　弁護士資格取得を目指す…【ネットの反応】
https://youtu.be/zjR3GPQa6LQ
【高円宮】三女・絢子さま結婚相手“守谷慧さん”実は両親の「経歴」もヤバイ！？『どこかのけいさんの親とは格が違う』
https://youtu.be/SmM0j0Wbivs

AmazonPrimeDay2018で買ったもの全部晒す【アマゾンプライムデー】
https://www.youtube.com/watch?v=ebzEMojomjs
Amazon プライムデー 年に一度のビッグセール！ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!
https://www.youtube.com/watch?v=fYlD7TDEGL8
【おすすめ紹介】Amazonプライムデー2018でこれ買いました！
https://www.youtube.com/watch?v=KDNT2k_LKcQ
Amazonプライムビデオが最強な５つの理由／そしてアップルは動画配信をどうするのか
https://www.youtube.com/watch?v=9VtE_7yCzmM
♯709 アマゾンプライムデー今日夜まで！【Dead by Daylight】
https://www.youtube.com/watch?v=a08ARrelr3k
7月16日からのAmazonプライムデーで僕が狙ってるもの！
https://www.youtube.com/watch?v=_l35fB60I_g
2018年アマゾンプライム初見攻略！🎒
https://www.youtube.com/watch?v=FCyhYTzTwsc
【速報】ECHO dotが2,980円！【Amazonプライムデー】※7月17日まで
https://www.youtube.com/watch?v=GWp1BogCORw
【速報】fireタブレット全モデル大幅値下げ！【Amazonプライムデー】
https://www.youtube.com/watch?v=MHYWJitqbJY
ポチる。アマゾンプライムDayがキター！
https://www.youtube.com/watch?v=dlzajxw3cNc
Amazonプライム・ビデオ　〜実質無料で映画見放題だけど、どの端末で観るのがいいのか?
https://www.youtube.com/watch?v=R0ZnwWYS5r0
『ドキュメンタル・シーズン３』 番組説明 | Amazon プライム・ビデオ （5min）
https://www.youtube.com/watch?v=2EQ047uppP8
【速報！】プライムデーは激安スマホが狙い目！
https://www.youtube.com/watch?v=P5Rs3HuhUew
【セール情報】いよいよ明日からAmazonプライムデー!
https://www.youtube.com/watch?v=yTnONuvpWP0
♯707 アマゾンプライムデーだよ！【Dead by Daylight】
https://www.youtube.com/watch?v=2OF3iQToUT4
新しくなったよ！アマゾンプライム会員ならFire TV Stickがオススメ
https://www.youtube.com/watch?v=hw2jlCr-pw0
Amazon Prime Day 散策ライブ
https://www.youtube.com/watch?v=DDMdxidoDtY
Amazonプライム会員の特典すべてを紹介 AmazonPrimeのメリット
https://www.youtube.com/watch?v=f0TI5thVkR4
【セール情報】いよいよ始まりましたAmazonプライムデー!Amazonデバイスの価格チェック
https://www.youtube.com/watch?v=NJToh7G2xcw
【購入】Amazonプライムデーで買ったもの！ドンキPCと底辺対決？？1台2役Windowsとandroidが両方使えるタブレットPC～Hi10 Plus
https://www.youtube.com/watch?v=H-PiTFVOCTQ

【祝  柴崎岳と真野恵里菜 今日にも婚姻届 交際はスペイン移籍後からスタート】
https://www.youtube.com/watch?v=gBOjuPHHJt8
【ライブ配信】柴崎岳選手ふるさと野辺地町帰郷
https://www.youtube.com/watch?v=oYonwXCucRY
サッカー日本代表の柴崎岳選手が女優の真野恵里菜と結婚！
https://www.youtube.com/watch?v=Vd4VJMofn3k
柴崎岳＆真野恵里菜　結婚発表 喜びの報告
https://www.youtube.com/watch?v=xo8UZFx6DyI
明石家さんま、柴崎岳・真野恵里菜の秒読み報道を受け芸能人の結婚離婚を語る。
https://www.youtube.com/watch?v=-V18nfiRAok
サッカー日本代表 これが柴崎岳の神対応！非公開での表敬訪問に地元民100人以上が殺到した結果…
https://www.youtube.com/watch?v=oqHpSbIhEDQ
サッカー選手の柴崎岳が女優の真野恵里菜との結婚報道を受けて何を語るのか？
https://www.youtube.com/watch?v=UBU9f4INs9w
真野恵里菜、柴崎岳との結婚秒読み。ハロプロの後輩つばきファクトリーの取材に突撃した話も少し
https://www.youtube.com/watch?v=8vvNSN-dMZE
”日本チームの頭脳”柴崎岳を世界中が注目！
https://www.youtube.com/watch?v=OMGkySPPD8U
ヘタフェ 柴崎岳 (25) スペイン挑戦から1年
https://www.youtube.com/watch?v=-V8tq6azzeo
柴崎岳「最高の選手だった」アラベス戦タッチ集 Gaku Shibasaki 07/04/2018
https://www.youtube.com/watch?v=l7EGYPhMZQQ
【TOP10 PLAYS】鹿島時代もやはり凄かった！柴崎岳Ｊリーグ時代のプレー編
https://www.youtube.com/watch?v=BCIF2TtkGTs
柴崎岳と結婚の真野恵里菜の“ある決意”に涙が止まらない…とんねるずの木梨憲武からコメントも！
https://www.youtube.com/watch?v=g_6WVbHkE4Q
柴崎岳 真の司令塔へ 西野ジャパンで際立つプレー集 Gaku Skills in Nishino Japan
https://www.youtube.com/watch?v=EGdBZZIsd64
真野恵里菜＆柴崎岳　今夏結婚か？各紙躍起になっている　ハロプロの子は見る目ある
https://www.youtube.com/watch?v=nIPdXoopC60
【柴崎岳 世界に通用しないといった6年前 あれから成長し初めてのW杯に臨む】
https://www.youtube.com/watch?v=ZreZp-cEjBA
【スーパーゴール】ヘタフェ 柴崎岳 バルセロナ相手にスーパーボレー
https://www.youtube.com/watch?v=Ac8Hj15esU8
柴崎岳選手が地元・野辺地町に凱旋／青森(2018/07/13)
https://www.youtube.com/watch?v=FR2LQfCDRPk
レアルマドリードＶＳ鹿島アントラーズ ハイライト柴崎岳特集！
https://www.youtube.com/watch?v=JRBxvpIVgog",7729,0,"UC2ZEQa20KW5_uI5JQyoLjPA","これ、気になるよね","https://www.youtube.com/channel/UC2ZEQa20KW5_uI5JQyoLjPA",,1
